author,sentence,response,response_round,subtype,type,lexicalization,condition,head_noun,head_gender,agreement
Dorofeeva_2023,"Каждый, кто воровал в магазине продуктов, отрицает совершённое преступление.",5.857142857142857,6.0,relative_clauses,stimul,14,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто преподавала в классе коррекции, имеет медицинское образование.",5.428571428571429,5.0,relative_clauses,stimul,21,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый актёр, кто сыграл в картине режиссёра, получает золотую статуэтку.",5.076923076923077,5.0,relative_clauses,stimul,1,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую продавщицу, кто подрабатывал в отделе игрушек, настораживает китайская подделка.",5.0,5.0,relative_clauses,stimul,36,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждого мальчика, кто прокатился на спине гиппопотама, привлекает игрушечный бегемот.",6.0,6.0,relative_clauses,stimul,32,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый, кто публиковался в спецвыпуске журнала, демонстрирует оригинальный стиль.",6.625,7.0,relative_clauses,stimul,29,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая аспирантка, кто сходила на семинар профессора, критикует изложенную теорию.",4.428571428571429,4.0,relative_clauses,stimul,26,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая альпинистка, кто взошёл на пик Эвереста, уважает бывалых скалолазов.",4.0,4.0,relative_clauses,stimul,33,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто лежала в отделении кардиологии, соблюдает врачебные предписания.",5.111111111111111,5.0,relative_clauses,stimul,24,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого спортсмена, кто отобрался в сборную страны, готовит опытный тренер.",4.769230769230769,5.0,relative_clauses,stimul,11,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую пациентку, кто лежала в отделении кардиологии, ограничивают врачебные предписания.",3.5,4.0,relative_clauses,stimul,24,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую повариху, кто готовил на кухне детсада, хвалит проголодавшийся воспитатель.",3.7777777777777777,4.0,relative_clauses,stimul,13,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждого юношу, кто пострадал от чистки лица, беспокоит новый косметолог.",3.857142857142857,4.0,relative_clauses,stimul,18,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая медсестра, кто дежурила на месте катастрофы, демонстрирует невероятную смелость.",3.7142857142857135,4.0,relative_clauses,stimul,5,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая работница, кто трудился на производстве чугуна, получает большую пенсию.",5.0,5.0,relative_clauses,stimul,20,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую секретаршу, кто уволился из отдела кадров, бранит жестокий начальник.",3.6666666666666665,4.0,relative_clauses,stimul,35,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждого, кто отучился на факультете политики, помнит молодой преподаватель.",3.75,4.0,relative_clauses,stimul,9,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто исповедовалась в присутствии настоятеля, мучает тяжкий грех.",4.142857142857143,4.0,relative_clauses,stimul,27,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый, кто лежал в отделении кардиологии, соблюдает врачебные предписания.",6.461538461538462,6.0,relative_clauses,stimul,24,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого, кто поступил на должность бухгалтера, выручает новая программа.",5.25,5.0,relative_clauses,stimul,7,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый сотрудник, кто поступил на должность бухгалтера, осваивает новую программу.",5.0,5.0,relative_clauses,stimul,7,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая дама, на кого смотрел таинственного гость, носит напудренный парик.",3.0505050505050506,3.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждая заводчица, кто пришёл на выставку собак, держит померанского шпица.",2.5,2.0,relative_clauses,stimul,12,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая девушка, кто пострадал от чистки лица, проклинает нового косметолога.",2.571428571428572,3.0,relative_clauses,stimul,18,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая магистрантка, кто отучилась на факультете политики, помнит молодого преподавателя.",4.0,4.0,relative_clauses,stimul,9,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый мальчик, кто прокатился на спине гиппопотама, хочет игрушечного бегемота.",5.428571428571429,5.0,relative_clauses,stimul,32,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого старика, кто остался в поселении старообрядцев, кормит собственное хозяйство.",5.0,5.0,relative_clauses,stimul,28,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый путешественник, кто прибыл на берег океана, испытывает незабываемое ощущение.",4.8,5.0,relative_clauses,stimul,17,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый, кто бывал в столице Китая, любит местную кухню.",6.571428571428571,7.0,relative_clauses,stimul,15,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую журналистку, кто служил в редакции издания, удручает сложившаяся ситуация.",5.142857142857143,5.0,relative_clauses,stimul,16,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый поэт, кто публиковался в спецвыпуске журнала, демонстрирует оригинальный стиль.",5.7,6.0,relative_clauses,stimul,29,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого, кто зарегистрировался на сайте знакомств, устраивает подобранный партнёр.",5.625,6.0,relative_clauses,stimul,19,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый, кто уволился из отдела кадров, ругает жестокого начальника.",5.75,6.0,relative_clauses,stimul,35,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто остался в поселении старообрядцев, кормит собственное хозяйство.",4.538461538461538,5.0,relative_clauses,stimul,28,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто прошёл в финал конкурса, ждёт гарантированный приз.",5.285714285714286,5.0,relative_clauses,stimul,2,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая пользовательница, кто зарегистрировалась на сайте знакомств, ищет подходящего партнёра.",4.6923076923076925,5.0,relative_clauses,stimul,19,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый заключённый, кто преуспел в пошиве халатов, ожидает досрочное освобождения.",2.4285714285714284,2.0,relative_clauses,stimul,23,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая туристка, кто ночевал в общежитии университета, терпит любое неудобство.",2.25,2.0,relative_clauses,stimul,6,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждого, кто прибыл на берег океана, охватывает незабываемое ощущение.",4.142857142857143,4.0,relative_clauses,stimul,17,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый, кто был на уроке труда, ест приготовленный суп.",7.0,7.0,relative_clauses,stimul,22,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую пользовательницу, кто зарегистрировалась на сайте знакомств, устраивает подобранный партнёр.",4.9,5.0,relative_clauses,stimul,19,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый старик, кто остался в поселении старообрядцев, ведёт собственное хозяйство.",5.571428571428571,6.0,relative_clauses,stimul,28,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая художница, кто заходила на аукцион антиквариата, носит необычный шарф.",4.461538461538462,4.0,relative_clauses,stimul,31,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто прокатился на спине гиппопотама, привлекает игрушечный бегемот.",4.3,4.0,relative_clauses,stimul,32,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто зарегистрировалась на сайте знакомств, ищет подходящего партнёра.",5.714285714285714,6.0,relative_clauses,stimul,19,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого туриста, кто ночевал в общежитии университета, возмущает любое неудобство.",5.571428571428571,6.0,relative_clauses,stimul,6,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый школьник, кто был на уроке труда, ест приготовленный суп.",4.875,5.0,relative_clauses,stimul,22,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую художницу, кто заходила на аукцион антиквариата, украшает необычный шарф.",4.3,4.0,relative_clauses,stimul,31,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый юноша, кто пострадал от чистки лица, проклинает нового косметолога.",4.375,4.0,relative_clauses,stimul,18,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто осталась в поселении старообрядцев, кормит собственное хозяйство.",4.375,4.0,relative_clauses,stimul,28,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого, кто позанимался в студии йоги, отличает душевное равновесие.",6.0,6.0,relative_clauses,stimul,4,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая пациентка, кто лежал в отделении кардиологии, соблюдает врачебные предписания.",5.333333333333333,5.0,relative_clauses,stimul,24,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждого сотрудника, кто поступил на должность бухгалтера, выручает новая программа.",5.444444444444445,5.0,relative_clauses,stimul,7,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто отучился на факультете политики, помнит молодой преподаватель.",3.375,3.0,relative_clauses,stimul,9,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто трудился на производстве чугуна, получает большую пенсию.",3.3076923076923075,3.0,relative_clauses,stimul,20,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто пришла на вечер танцев, сопровождает изящный кавалер.",4.75,5.0,relative_clauses,stimul,25,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого секретаря, кто уволился из отдела кадров, бранит жестокий начальник.",5.384615384615385,5.0,relative_clauses,stimul,35,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая россиянка, кто бывал в столице Китая, любит местную кухню.",2.111111111111111,2.0,relative_clauses,stimul,15,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто сыграл в картине режиссёра, награждает Американская киноакадемия.",3.2857142857142856,3.0,relative_clauses,stimul,1,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто позанимался в студии йоги, обретает душевное равновесие.",6.1,6.0,relative_clauses,stimul,4,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого, кто преуспел в пошиве халатов, ожидает досрочное освобождение.",5.428571428571429,5.0,relative_clauses,stimul,23,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую ученицу, кто опоздал к началу урока, выгоняет сердитая учительница.",3.857142857142857,4.0,relative_clauses,stimul,30,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто взошёл на пик Эвереста, уважают бывалые скалолазы.",4.25,4.0,relative_clauses,stimul,33,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто сходил на семинар профессора, критикует изложенную теорию.",4.333333333333333,4.0,relative_clauses,stimul,26,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто дежурила на месте катастрофы, демонстрирует невероятную смелость.",4.25,4.0,relative_clauses,stimul,5,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто готовила на кухне детсада, делает изумительную кашу.",4.571428571428571,5.0,relative_clauses,stimul,13,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто ночевала в общежитии университета, терпит любое неудобство.",4.769230769230769,5.0,relative_clauses,stimul,6,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый, кто пришёл на вечер танцев, сопровождает изящную даму.",5.285714285714286,5.0,relative_clauses,stimul,25,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую секретаршу, кто уволилась из отдела кадров, бранит жестокий начальник.",4.0,4.0,relative_clauses,stimul,35,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого, кто бывал в столице Китая, восхищает местная кухня.",5.875,6.0,relative_clauses,stimul,15,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто сыграла в картине режиссёра, награждает Американская киноакадемия.",2.75,3.0,relative_clauses,stimul,1,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого студента, кто участвовал в конференции института, привлекает теоретическая физика.",5.777777777777778,6.0,relative_clauses,stimul,3,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая спортсменка, кто отобрался в сборную страны, выбирает опытного тренера.",3.75,4.0,relative_clauses,stimul,11,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто исповедовался в присутствии настоятеля, замаливает тяжкий грех.",6.142857142857143,6.0,relative_clauses,stimul,27,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая женщина, кто позанимался в студии йоги, обретает душевное равновесие.",3.2857142857142856,3.0,relative_clauses,stimul,4,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто пострадал от чистки лица, проклинает нового косметолога.",5.142857142857143,5.0,relative_clauses,stimul,18,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую журналистку, кто служила в редакции издания, удручает сложившаяся ситуация.",3.4285714285714284,3.0,relative_clauses,stimul,16,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый, к кому обращалась несчастная девушка, читает ненужные морали.",5.71,6.0,good,filler,37,good,,,
Dorofeeva_2023,"Каждая учительница, кто преподавала в классе коррекции, имеет медицинское образование.",3.5,4.0,relative_clauses,stimul,21,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый отец, кто явился на собрание родителей, расспрашивает классного руководителя.",4.375,4.0,relative_clauses,stimul,34,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, к кому отошло огромное наследство, покупает новую квартиру.",5.131313131313132,5.0,good,filler,37,good,,,
Dorofeeva_2023,"Каждую, кто пришёл на выставку собак, сопровождает померанский шпиц.",4.111111111111111,4.0,relative_clauses,stimul,12,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую работницу, кто трудилась на производстве чугуна, ждёт большая пенсия.",3.875,4.0,relative_clauses,stimul,20,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый студент, кто участвовал в конференции института, изучает теоретическую физику.",4.25,4.0,relative_clauses,stimul,3,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто трудился на производстве чугуна, ждёт большая пенсия.",4.5,4.0,relative_clauses,stimul,20,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую туристку, кто ночевал в общежитии университета, возмущает любое неудобство.",3.6666666666666665,4.0,relative_clauses,stimul,6,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто опоздал к началу урока, винит общественный транспорт.",4.857142857142857,5.0,relative_clauses,stimul,30,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую даму, кто пришёл на вечер танцев, сопровождает изящный кавалер.",5.0,5.0,relative_clauses,stimul,25,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто заходила на аукцион антиквариата, украшает необычный шарф.",3.625,4.0,relative_clauses,stimul,31,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую работницу, кто трудился на производстве чугуна, ждёт большая пенсия.",5.714285714285714,6.0,relative_clauses,stimul,20,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую прихожанку, кто исповедовалась в присутствии настоятеля, мучает тяжкий грех.",4.384615384615385,4.0,relative_clauses,stimul,27,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую заключённую, кто преуспел в пошиве халатов, ожидает досрочное освобождение.",4.777777777777778,5.0,relative_clauses,stimul,23,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая женщина, кто позанималась в студии йоги, обретает душевное равновесие.",3.375,3.0,relative_clauses,stimul,4,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто приехала на шоу талантов, благодарит понимающего ведущего.",4.5,4.0,relative_clauses,stimul,10,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто трудилась на производстве чугуна, ждёт большая пенсия.",4.25,4.0,relative_clauses,stimul,20,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто исповедовалась в присутствии настоятеля, замаливает тяжкий грех.",4.375,4.0,relative_clauses,stimul,27,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто прибыл на берег океана, охватывает незабываемое ощущение.",4.714285714285714,5.0,relative_clauses,stimul,17,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто позанимался в студии йоги, отличает душевное равновесие.",4.384615384615385,4.0,relative_clauses,stimul,4,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто позанималась в студии йоги, обретает душевное равновесие.",4.428571428571429,4.0,relative_clauses,stimul,4,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого, на ком держалась небольшая компания, настигает страшное выгорание.",5.544554455445544,6.0,good,filler,37,good,,,
Dorofeeva_2023,"Каждый, кто жил в центре города, ненавидит ночной шум.",6.444444444444445,6.0,relative_clauses,stimul,8,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая аспирантка, кто сходил на семинар профессора, критикует изложенную теорию.",3.625,4.0,relative_clauses,stimul,26,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую студентку, кто участвовала в конференции института, привлекает теоретическая физика.",3.692307692307693,4.0,relative_clauses,stimul,3,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую россиянку, кто бывала в столице Китая, восхищает местная кухня.",4.230769230769231,4.0,relative_clauses,stimul,15,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто участвовал в конференции института, изучает теоретическую физику.",5.285714285714286,5.0,relative_clauses,stimul,3,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто преподавал в классе коррекции, имеет медицинское образование.",6.142857142857143,6.0,relative_clauses,stimul,21,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто приехал на шоу талантов, благодарит понимающего ведущего.",3.375,3.0,relative_clauses,stimul,10,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто исповедовался в присутствии настоятеля, замаливает тяжкий грех.",3.857142857142857,4.0,relative_clauses,stimul,27,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто была на уроке труда, ест приготовленный суп.",4.2,4.0,relative_clauses,stimul,22,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого, кто подрабатывал в отделе игрушек, настораживает китайская подделка.",5.25,5.0,relative_clauses,stimul,36,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто служил в редакции издания, комментирует сложившуюся ситуацию.",3.7777777777777777,4.0,relative_clauses,stimul,16,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто поступил на должность бухгалтера, осваивает новую программу.",6.428571428571429,6.0,relative_clauses,stimul,7,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую ученицу, кто опоздала к началу урока, выгоняет сердитая учительница.",4.857142857142857,5.0,relative_clauses,stimul,30,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто публиковалась в спецвыпуске журнала, демонстрирует оригинальный стиль.",5.5,6.0,relative_clauses,stimul,29,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая школьница, кто был на уроке труда, ест приготовленный суп.",2.0,2.0,relative_clauses,stimul,22,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто явился на собрание родителей, расспрашивает классного руководителя.",4.125,4.0,relative_clauses,stimul,34,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая гимнастка, про кого снимался документального фильм, завершает спортивную карьеру.",3.6732673267326734,4.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждая, кто бывала в столице Китая, любит местную кухню.",4.375,4.0,relative_clauses,stimul,15,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто прокатился на спине гиппопотама, хочет игрушечного бегемота.",4.25,4.0,relative_clauses,stimul,32,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая альпинистка, кто взошла на пик Эвереста, уважает бывалых скалолазов.",4.375,4.0,relative_clauses,stimul,33,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую россиянку, кто бывал в столице Китая, восхищает местная кухня.",2.857142857142857,3.0,relative_clauses,stimul,15,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая, кто преуспел в пошиве халатов, ожидает досрочное освобождение.",1.3333333333333333,1.0,relative_clauses,stimul,23,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая актриса, кто сыграла в картине режиссёра, получает золотую статуэтку.",3.111111111111111,3.0,relative_clauses,stimul,1,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто служил в редакции издания, удручает сложившаяся ситуация.",3.615384615384616,4.0,relative_clauses,stimul,16,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая поэтесса, кто публиковался в спецвыпуске журнала, демонстрирует оригинальный стиль.",3.888888888888889,4.0,relative_clauses,stimul,29,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая массажистка, на кого была подана длинная жалоба, обвиняет недовольному клиента.",2.13265306122449,2.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждая, кто явилась на собрание родителей, расспрашивает классного руководителя.",3.9,4.0,relative_clauses,stimul,34,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый пользователь, кто зарегистрировался на сайте знакомств, ищет подходящего партнёра.",5.888888888888889,6.0,relative_clauses,stimul,19,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый турист, кто ночевал в общежитии университета, терпит любое неудобство.",4.857142857142857,5.0,relative_clauses,stimul,6,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто пришёл на выставку собак, держит померанского шпица.",3.4,3.0,relative_clauses,stimul,12,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто прошёл в финал конкурса, выигрывает гарантированный приз.",5.428571428571429,5.0,relative_clauses,stimul,2,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая путешественница, кто прибыл на берег океана, испытывает незабываемое ощущение.",2.888888888888889,3.0,relative_clauses,stimul,17,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто сходил на семинар профессора, критикует изложенную теорию.",6.0,6.0,relative_clauses,stimul,26,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто заходил на аукцион антиквариата, украшает необычный шарф.",6.0,6.0,relative_clauses,stimul,31,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый учитель, кто преподавал в классе коррекции, имеет медицинское образование.",5.555555555555555,6.0,relative_clauses,stimul,21,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую путешественницу, кто прибыл на берег океана, охватывает незабываемое ощущение.",3.1538461538461537,3.0,relative_clauses,stimul,17,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая студентка, кто участвовала в конференции института, изучает теоретическую физику.",4.25,4.0,relative_clauses,stimul,3,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого критика, благодаря кому провалился новый роман, осуждает преданного читатель.",2.0721649484536084,2.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждая, кто преподавал в классе коррекции, имеет медицинское образование.",4.428571428571429,4.0,relative_clauses,stimul,21,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
